Team,Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
Washington Nationals,67,67,Jun 19 (1),,NYM,"L,1-5",32,24,1,4,1,0,0,1,7,0,8,1,0,0,0,1,1,0,0.244,0.316,0.382,0.699,10,13,L,D.Peterson(59)
Washington Nationals,68,68,Jun 19 (2),,NYM,"W,6-2",28,27,6,10,2,0,3,6,1,0,6,0,0,0,0,1,0,0,0.246,0.317,0.387,0.704,4,11,R,R.Gsellman(46)
Washington Nationals,69,69,20-Jun,,NYM,"W,5-2",36,35,5,13,3,0,3,5,1,0,8,0,0,0,0,2,3,0,0.248,0.318,0.392,0.71,7,13,R,T.Walker(42)
Washington Nationals,70,70,22-Jun,@,PHI,"W,3-2",39,36,3,9,2,0,0,3,2,0,10,1,0,0,0,0,2,0,0.248,0.318,0.391,0.709,9,15,R,Z.Wheeler(38)
Washington Nationals,71,71,23-Jun,@,PHI,"W,13-12",44,35,13,12,2,0,2,13,8,0,9,0,1,0,0,2,0,0,0.249,0.32,0.394,0.714,4,19,R,V.Velasquez(44)
Washington Nationals,72,72,24-Jun,@,MIA,"W,7-3",41,34,7,7,2,0,2,6,7,0,15,0,0,0,0,0,0,0,0.249,0.321,0.394,0.715,7,12,R,C.Poteet(29)
Washington Nationals,73,73,25-Jun,@,MIA,"L,2-11",35,32,2,8,0,0,1,2,2,0,11,1,0,0,0,3,1,0,0.249,0.321,0.394,0.714,6,16,R,P.Lopez(60)
Washington Nationals,74,74,26-Jun,@,MIA,"L,2-3",38,34,2,7,2,0,0,1,3,0,13,1,0,0,0,0,0,0,0.248,0.32,0.392,0.712,9,13,R,Z.Thompson(67)
Washington Nationals,75,75,27-Jun,@,MIA,"W,5-1",35,30,5,6,1,0,2,5,4,1,6,1,0,0,2,3,0,1,0.248,0.32,0.392,0.713,3,14,R,S.Alcantara(38)
Washington Nationals,76,76,28-Jun,,NYM,"W,8-4",38,35,8,11,3,0,5,8,3,2,4,0,0,0,1,1,0,0,0.249,0.321,0.399,0.719,6,15,R,J.Eickhoff(38)
Washington Nationals,77,77,29-Jun,,TBR,"W,4-3",30,29,4,8,3,0,3,4,1,0,4,0,0,0,0,2,0,0,0.249,0.321,0.402,0.723,2,13,L,R.Hill(41)
Washington Nationals,78,78,30-Jun,,TBR,"W,15-6",48,40,15,18,2,1,3,15,6,0,11,1,0,1,0,1,4,0,0.252,0.324,0.408,0.732,9,16,R,D.Rasmussen(45)
Washington Nationals,79,79,1-Jul,,LAD,"L,2-6",21,17,2,4,1,0,0,2,4,0,5,0,0,0,0,1,0,1,0.252,0.324,0.407,0.731,4,10,L,V.Gonzalez(44)
Washington Nationals,80,80,2-Jul,,LAD,"L,5-10",38,33,5,6,2,0,0,1,3,0,5,0,0,1,2,2,0,0,0.251,0.323,0.405,0.728,6,16,L,J.Urias(58)
Washington Nationals,81,81,3-Jul,,LAD,"L,3-5",35,31,3,6,0,0,1,3,3,0,9,1,0,0,0,1,0,1,0.25,0.323,0.404,0.727,5,18,L,C.Kershaw(46)
Washington Nationals,82,82,4-Jul,,LAD,"L,1-5",35,31,1,8,2,0,0,1,3,0,11,0,0,0,0,3,0,0,0.25,0.323,0.403,0.726,7,14,L,G.Cleavinger(51)
Washington Nationals,83,83,5-Jul,@,SDP,"W,7-5",43,39,7,12,3,0,2,7,2,0,7,0,1,1,1,0,1,0,0.251,0.323,0.405,0.728,9,17,R,J.Musgrove(36)
Washington Nationals,84,84,6-Jul,@,SDP,"L,4-7",38,33,4,8,2,0,2,4,5,0,6,0,0,0,0,0,0,1,0.251,0.323,0.406,0.729,7,15,L,R.Weathers(40)
Washington Nationals,85,85,7-Jul,@,SDP,"W,15-5",51,45,15,17,5,0,1,15,3,1,3,2,1,0,1,0,0,0,0.253,0.325,0.408,0.733,9,13,R,C.Paddack(5)
Washington Nationals,86,86,8-Jul,@,SDP,"L,8-9",40,37,8,11,2,0,2,8,2,0,7,0,0,1,1,1,1,0,0.254,0.325,0.409,0.735,5,16,R,Y.Darvish(21)
Washington Nationals,87,87,9-Jul,@,SFG,"L,3-5",40,35,3,11,1,1,0,3,4,0,8,0,1,0,1,2,0,0,0.255,0.326,0.409,0.735,10,16,R,L.Webb(61)
Washington Nationals,88,88,10-Jul,@,SFG,"L,4-10",38,34,4,8,2,1,0,3,1,0,8,2,1,0,0,0,0,0,0.254,0.326,0.409,0.734,7,14,R,A.DeSclafani(71)
Washington Nationals,89,89,11-Jul,@,SFG,"L,1-3",33,30,1,5,1,0,0,0,3,0,12,0,0,0,1,1,0,0,0.253,0.325,0.406,0.731,5,15,R,K.Gausman(66)
Washington Nationals,90,90,16-Jul,,SDP,"L,8-24",41,37,8,12,1,1,3,8,4,0,5,0,0,0,0,1,0,0,0.254,0.326,0.41,0.735,6,19,R,C.Paddack(42)
Washington Nationals,91,91,17-Jul,,SDP,"L,4-10",40,34,4,10,1,0,1,4,4,0,10,1,1,0,0,2,2,0,0.255,0.326,0.41,0.736,9,15,L,B.Snell(33)
Washington Nationals,92,92,18-Jul,,SDP,"W,8-7",46,39,8,15,4,0,2,8,3,1,8,4,0,0,0,0,1,0,0.256,0.328,0.413,0.741,13,14,R,J.Musgrove(36)
Washington Nationals,93,93,19-Jul,,MIA,"W,18-1",44,41,18,18,3,1,6,18,2,0,6,1,0,0,1,1,0,0,0.259,0.33,0.42,0.751,2,13,L,R.Detwiler(7)
Washington Nationals,94,94,20-Jul,,MIA,"W,6-3",39,34,6,11,4,0,1,6,4,1,5,1,0,0,0,1,0,0,0.26,0.331,0.422,0.753,9,16,L,T.Rogers(49)
Washington Nationals,95,95,21-Jul,,MIA,"L,1-3",37,33,1,6,1,0,0,1,3,0,5,1,0,0,1,4,2,0,0.259,0.331,0.419,0.75,6,14,R,N.Neidert(56)
Washington Nationals,96,96,23-Jul,@,BAL,"L,1-6",35,32,1,5,1,0,1,1,3,0,11,0,0,0,0,0,0,0,0.258,0.33,0.418,0.748,7,9,R,J.Lopez(53)
Washington Nationals,97,97,24-Jul,@,BAL,"L,3-5",34,32,3,5,2,0,1,3,0,0,8,2,0,0,0,0,0,0,0.257,0.328,0.417,0.745,4,11,R,M.Harvey(74)
Washington Nationals,98,98,25-Jul,@,BAL,"L,4-5",40,33,4,7,1,0,1,4,4,0,6,3,0,0,0,1,0,0,0.256,0.329,0.416,0.745,9,11,L,J.Means(49)
Washington Nationals,99,99,26-Jul,@,PHI,"L,5-6",42,36,5,10,0,2,0,5,6,1,7,0,0,0,1,2,0,0,0.257,0.329,0.416,0.745,10,16,R,S.Howard(35)
Washington Nationals,100,100,27-Jul,@,PHI,"W,6-4",36,33,6,8,1,0,2,6,2,0,8,1,0,0,0,2,0,0,0.256,0.329,0.416,0.745,3,16,L,M.Moore(25)
Washington Nationals,101,101,Jul 29 (1),@,PHI,"W,3-1",28,25,3,7,3,0,1,3,2,0,5,0,0,1,0,2,0,0,0.257,0.329,0.417,0.746,4,11,R,Z.Wheeler(54)
Washington Nationals,102,102,Jul 29 (2),@,PHI,"L,8-11",44,37,8,14,4,0,1,6,6,3,9,0,1,0,1,1,0,1,0.258,0.33,0.419,0.749,12,16,L,C.Sanchez(29)
Washington Nationals,103,103,30-Jul,,CHC,"W,4-3",35,32,4,10,2,0,2,3,2,0,7,0,1,0,0,1,0,0,0.258,0.331,0.42,0.751,7,14,R,J.Arrieta(42)
Washington Nationals,104,104,31-Jul,,CHC,"L,3-6",38,33,3,7,2,0,0,3,3,0,3,1,0,1,1,2,0,0,0.258,0.33,0.419,0.749,8,14,R,K.Hendricks(67)
Washington Nationals,105,105,1-Aug,,CHC,"W,6-5",40,29,6,10,0,0,2,5,7,2,6,1,3,0,0,2,0,0,0.259,0.332,0.42,0.751,10,14,R,A.Alzolay(37)
Washington Nationals,106,106,2-Aug,,PHI,"L,5-7",36,31,5,6,0,0,2,5,4,1,7,1,0,0,0,2,0,0,0.258,0.332,0.419,0.751,4,17,L,R.Suarez(59)
Washington Nationals,107,107,3-Aug,,PHI,"L,4-5",37,35,4,8,0,0,1,4,2,0,8,0,0,0,0,0,0,0,0.258,0.331,0.418,0.749,6,14,R,Z.Wheeler(50)
Washington Nationals,108,108,4-Aug,,PHI,"L,5-9",36,34,5,7,0,0,4,5,2,0,5,0,0,0,0,0,0,0,0.257,0.33,0.42,0.75,4,15,R,C.Anderson(44)
Washington Nationals,109,109,5-Aug,,PHI,"L,6-7",42,36,6,10,2,0,1,5,4,0,7,2,0,0,2,0,0,0,0.258,0.331,0.42,0.75,9,13,R,A.Nola(41)
Washington Nationals,110,110,6-Aug,@,ATL,"L,4-8",34,29,4,5,2,0,0,3,3,0,11,1,0,1,0,2,1,0,0.257,0.33,0.418,0.748,3,14,L,K.Muller(49)
Washington Nationals,111,111,7-Aug,@,ATL,"W,3-2",37,33,3,7,3,0,1,3,4,0,10,0,0,0,0,1,0,0,0.256,0.33,0.418,0.748,7,17,R,C.Morton(71)
Washington Nationals,112,112,8-Aug,@,ATL,"L,4-5",40,38,4,12,4,0,0,4,2,0,8,0,0,0,0,1,0,0,0.257,0.33,0.418,0.748,9,14,L,M.Fried(58)
Washington Nationals,113,113,10-Aug,@,NYM,"L,7-8",41,35,7,10,2,0,1,7,4,0,7,0,2,0,1,1,1,0,0.257,0.33,0.418,0.748,7,13,R,C.Carrasco(28)
Washington Nationals,114,114,Aug 12 (1),@,NYM,"L,1-4",26,23,1,4,2,0,0,1,3,0,8,0,0,0,0,1,0,1,0.257,0.33,0.417,0.747,4,13,R,M.Stroman(64)
Washington Nationals,115,115,Aug 12 (2),@,NYM,"L,4-5",31,24,4,6,1,0,0,3,5,1,6,0,1,1,0,1,0,0,0.257,0.33,0.416,0.747,6,16,R,T.Williams(53)
Washington Nationals,116,116,13-Aug,,ATL,"L,2-4",38,33,2,9,2,0,0,2,3,0,11,1,0,1,0,1,0,0,0.257,0.33,0.416,0.746,9,15,R,C.Morton(57)
Washington Nationals,117,117,14-Aug,,ATL,"L,2-12",36,34,2,6,1,0,0,2,2,0,12,0,0,0,1,0,0,0,0.256,0.329,0.414,0.743,7,15,L,M.Fried(63)
Washington Nationals,118,118,15-Aug,,ATL,"L,5-6",41,33,5,10,2,0,0,4,6,0,9,0,1,1,0,1,0,1,0.257,0.33,0.413,0.743,9,16,L,D.Smyly(41)
Washington Nationals,119,119,17-Aug,,TOR,"W,12-6",38,30,12,10,3,0,2,11,4,0,4,2,0,2,0,2,0,0,0.257,0.331,0.415,0.746,2,18,R,A.Manoah(22)
Washington Nationals,120,120,18-Aug,,TOR,"W,8-5",40,34,8,11,1,0,3,8,4,0,6,2,0,0,0,2,0,0,0.258,0.332,0.417,0.749,8,16,R,J.Berrios(47)
Washington Nationals,121,121,20-Aug,@,MIL,"W,4-1",41,31,4,8,1,1,0,4,8,1,6,0,2,0,0,1,0,0,0.258,0.332,0.416,0.749,10,13,L,B.Anderson(46)
Washington Nationals,122,122,21-Aug,@,MIL,"L,6-9",44,36,6,11,2,0,1,6,6,1,9,1,0,1,0,0,0,0,0.258,0.333,0.417,0.75,11,18,L,E.Lauer(41)
Washington Nationals,123,123,22-Aug,@,MIL,"L,3-7",39,34,3,9,2,0,1,1,4,0,12,1,0,0,0,2,1,0,0.258,0.333,0.417,0.75,9,16,R,A.Houser(52)
Washington Nationals,124,124,24-Aug,@,MIA,"W,5-1",40,37,5,11,2,1,2,5,3,1,8,0,0,0,0,1,0,0,0.259,0.334,0.418,0.751,8,13,L,J.Luzardo(26)
Washington Nationals,125,125,25-Aug,@,MIA,"L,3-4",36,32,3,6,0,0,2,3,3,0,4,1,0,0,0,3,0,0,0.258,0.333,0.418,0.751,3,15,R,E.Cabrera(52)
Washington Nationals,126,126,26-Aug,@,MIA,"L,5-7",43,39,5,13,2,0,1,4,3,0,7,1,0,0,1,1,0,1,0.259,0.334,0.418,0.752,11,17,R,E.Hernandez(48)
Washington Nationals,127,127,27-Aug,@,NYM,"W,2-1",36,33,2,6,2,0,0,2,2,0,17,1,0,0,1,0,0,1,0.258,0.333,0.417,0.75,7,15,L,R.Hill(57)
Washington Nationals,128,128,28-Aug,@,NYM,"L,3-5",37,34,3,10,2,0,0,2,1,0,9,1,1,0,0,2,1,0,0.258,0.333,0.416,0.749,7,14,R,M.Stroman(54)
Washington Nationals,129,129,29-Aug,@,NYM,"L,4-9",37,31,4,3,0,0,3,4,6,0,9,0,0,0,0,0,1,0,0.257,0.332,0.416,0.748,6,14,R,T.Megill(59)
Washington Nationals,130,130,30-Aug,,PHI,"L,4-7",40,34,4,8,2,0,1,3,5,0,7,0,1,0,0,0,0,0,0.257,0.332,0.416,0.748,9,17,R,Z.Wheeler(46)
Washington Nationals,131,131,31-Aug,,PHI,"L,6-12",43,37,6,10,4,0,1,6,6,1,6,0,0,0,2,2,0,0,0.257,0.333,0.416,0.749,10,16,L,M.Moore(25)
Washington Nationals,132,132,2-Sep,,PHI,"L,6-7",42,38,6,11,1,0,2,6,4,0,11,0,0,0,0,0,1,0,0.257,0.333,0.416,0.749,9,17,R,A.Nola(29)
Washington Nationals,133,133,3-Sep,,NYM,"L,2-6",38,34,2,6,3,0,1,2,3,0,7,1,0,0,0,0,0,1,0.257,0.332,0.416,0.748,6,17,L,R.Hill(68)
Washington Nationals,134,134,Sep 4 (1),,NYM,"L,9-11",45,38,9,13,3,0,1,8,5,1,7,0,0,2,1,1,0,0,0.258,0.333,0.417,0.75,9,17,R,M.Stroman(42)
Washington Nationals,135,135,Sep 4 (2),,NYM,"W,4-3",24,22,4,7,1,0,2,4,1,0,8,0,1,0,0,1,0,0,0.258,0.333,0.418,0.751,2,12,R,T.Megill(49)
Washington Nationals,136,136,5-Sep,,NYM,"L,6-13",39,33,6,6,0,0,2,5,5,0,9,1,0,0,0,0,0,0,0.257,0.333,0.417,0.75,6,17,R,T.Walker(30)
Washington Nationals,137,137,6-Sep,,NYM,"W,4-3",42,37,4,13,3,2,0,4,5,0,4,0,0,0,0,1,0,0,0.258,0.334,0.418,0.752,13,12,R,T.Williams(40)
Washington Nationals,138,138,7-Sep,@,ATL,"L,5-8",40,34,5,9,3,0,1,5,5,0,8,1,0,0,0,1,0,0,0.258,0.334,0.419,0.753,8,15,L,M.Fried(57)
Washington Nationals,139,139,8-Sep,@,ATL,"W,4-2",41,32,4,6,1,0,2,4,8,0,4,1,0,0,2,1,2,1,0.258,0.334,0.418,0.753,10,17,R,T.Toussaint(50)
Washington Nationals,140,140,9-Sep,@,ATL,"L,6-7",44,40,6,9,2,1,1,6,4,2,9,0,0,0,0,0,1,0,0.257,0.334,0.418,0.752,8,15,R,H.Ynoa(58)
Washington Nationals,141,141,10-Sep,@,PIT,"L,3-4",35,30,3,3,0,1,1,3,5,0,6,0,0,0,1,1,0,0,0.256,0.333,0.417,0.751,5,12,L,S.Brault(43)
Washington Nationals,142,142,11-Sep,@,PIT,"L,7-10",43,37,7,12,3,0,1,7,5,1,8,1,0,0,0,2,0,0,0.257,0.334,0.418,0.752,9,16,R,W.Crowe(46)
Washington Nationals,143,143,12-Sep,@,PIT,"W,6-2",41,36,6,11,2,1,3,6,5,0,2,0,0,0,1,3,0,0,0.257,0.334,0.42,0.754,8,12,R,B.Wilson(27)
Washington Nationals,144,144,13-Sep,,MIA,"L,0-3",29,29,0,2,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0.256,0.333,0.418,0.751,2,14,R,S.Alcantara(87)
Washington Nationals,145,145,14-Sep,,MIA,"W,8-2",41,34,8,14,2,0,1,7,6,1,4,0,0,1,0,3,0,0,0.257,0.334,0.419,0.753,9,16,L,J.Luzardo(32)
Washington Nationals,146,146,15-Sep,,MIA,"L,6-8",47,41,6,15,3,0,1,6,5,0,9,0,0,1,1,1,0,0,0.258,0.335,0.419,0.754,14,17,L,T.Rogers(46)
Washington Nationals,147,147,17-Sep,,COL,"L,8-9",46,41,8,14,3,0,1,7,5,1,4,0,0,0,0,0,0,0,0.259,0.336,0.42,0.756,11,16,R,G.Marquez(21)
Washington Nationals,148,148,18-Sep,,COL,"L,0-6",35,32,0,8,1,0,0,0,3,0,9,0,0,0,0,4,0,0,0.259,0.335,0.419,0.755,8,13,L,K.Freeland(64)
Washington Nationals,149,149,19-Sep,,COL,"W,3-0",33,30,3,7,0,0,1,3,2,0,6,1,0,0,1,1,1,0,0.259,0.335,0.419,0.754,6,16,R,J.Gray(51)
Washington Nationals,150,150,20-Sep,@,MIA,"L,7-8",49,40,7,12,3,0,1,6,8,1,4,1,0,0,0,2,0,0,0.259,0.336,0.419,0.755,12,17,L,J.Luzardo(28)
Washington Nationals,151,151,21-Sep,@,MIA,"W,7-1",41,37,7,9,2,0,0,7,4,0,11,0,0,0,2,0,1,1,0.259,0.336,0.418,0.754,7,12,L,T.Rogers(58)
Washington Nationals,152,152,22-Sep,@,MIA,"W,7-5",44,38,7,13,5,0,3,7,4,1,10,1,0,1,0,1,0,0,0.259,0.336,0.42,0.757,10,14,R,E.Hernandez(37)
Washington Nationals,153,153,23-Sep,@,CIN,"W,3-2",38,35,3,8,2,0,2,3,3,1,10,0,0,0,0,0,0,0,0.259,0.336,0.42,0.757,8,13,R,L.Castillo(55)
Washington Nationals,154,154,24-Sep,@,CIN,"L,7-8",50,41,7,9,3,0,2,7,9,1,10,0,0,0,0,0,1,0,0.259,0.336,0.421,0.757,10,20,R,S.Gray(35)
Washington Nationals,155,155,25-Sep,@,CIN,"L,6-7",43,37,6,11,1,0,2,6,5,0,8,1,0,0,0,0,0,0,0.259,0.337,0.421,0.758,10,15,R,V.Guti̩rrez(31)
Washington Nationals,156,156,26-Sep,@,CIN,"L,2-9",38,32,2,4,2,0,0,0,6,0,9,0,0,0,1,1,0,0,0.258,0.336,0.42,0.756,9,12,R,T.Mahle(68)
Washington Nationals,157,157,27-Sep,@,COL,"W,5-4",40,36,5,11,1,0,0,5,3,1,6,1,0,0,0,1,0,0,0.259,0.337,0.419,0.756,8,14,R,G.Marquez(41)
Washington Nationals,158,158,28-Sep,@,COL,"L,1-3",35,30,1,7,2,0,0,1,5,0,4,0,0,0,0,4,0,0,0.259,0.337,0.418,0.755,7,12,L,K.Freeland(57)
Washington Nationals,159,159,29-Sep,@,COL,"L,5-10",41,34,5,9,2,0,0,5,6,0,10,1,0,0,0,2,0,0,0.259,0.337,0.418,0.755,9,19,R,P.Lambert(20)
Washington Nationals,160,160,1-Oct,,BOS,"L,2-4",41,35,2,9,2,0,2,2,6,0,9,0,0,0,0,0,0,0,0.259,0.337,0.418,0.755,12,15,L,E.Rodriguez(60)
Washington Nationals,161,161,2-Oct,,BOS,"L,3-5",37,31,3,5,1,0,1,3,5,0,12,0,0,1,0,0,0,0,0.258,0.337,0.417,0.754,7,18,R,T.Houck(75)
Washington Nationals,162,162,3-Oct,,BOS,"L,5-7",39,33,5,7,5,0,0,5,6,2,13,0,0,0,0,1,0,0,0.258,0.337,0.417,0.754,7,18,L,C.Sale(45)
St. Louis Cardinals,1,1,1-Apr,@,CIN,"W,11-6",41,37,11,10,2,0,2,9,3,0,7,1,0,0,0,1,0,0,0.27,0.341,0.486,0.828,3,15,R,L.Castillo(6)
St. Louis Cardinals,2,2,3-Apr,@,CIN,"L,6-9",40,34,6,7,0,0,3,5,5,0,13,0,0,1,1,0,0,0,0.239,0.321,0.479,0.8,7,16,R,T.Mahle(56)
St. Louis Cardinals,3,3,4-Apr,@,CIN,"L,1-12",33,30,1,5,2,0,0,1,2,0,9,1,0,0,0,2,0,0,0.218,0.298,0.406,0.704,5,17,R,J.Hoffman(63)
St. Louis Cardinals,4,4,5-Apr,@,MIA,"W,4-1",35,31,4,5,1,0,1,3,4,0,14,0,0,0,0,0,0,1,0.205,0.289,0.379,0.667,4,14,L,T.Rogers(50)
St. Louis Cardinals,5,5,6-Apr,@,MIA,"W,4-2",38,33,4,6,0,0,1,3,4,1,12,0,0,1,1,0,1,0,0.2,0.283,0.358,0.641,7,17,R,S.Alcantara(62)
St. Louis Cardinals,6,6,7-Apr,@,MIA,"W,7-0",39,34,7,8,0,0,2,7,4,0,9,1,0,0,0,1,1,0,0.206,0.292,0.367,0.659,5,13,R,P.Lopez(64)
St. Louis Cardinals,7,7,8-Apr,,MIL,"W,3-1",32,29,3,5,1,1,1,3,2,1,12,1,0,0,0,0,0,0,0.202,0.287,0.368,0.655,5,15,R,C.Burnes(79)
St. Louis Cardinals,8,8,10-Apr,,MIL,"L,5-9",42,36,5,11,1,0,1,3,5,0,7,1,0,0,1,2,0,0,0.216,0.303,0.375,0.678,10,18,R,A.Houser(52)
St. Louis Cardinals,9,9,11-Apr,,MIL,"L,3-9",38,33,3,8,2,0,0,3,4,0,3,1,0,0,0,1,0,0,0.219,0.308,0.367,0.675,8,15,L,B.Anderson(52)
St. Louis Cardinals,10,10,12-Apr,,WSN,"L,2-5",36,31,2,6,0,0,1,2,3,0,11,0,2,0,0,0,1,0,0.216,0.304,0.36,0.664,7,17,R,E.Fedde(59)
St. Louis Cardinals,11,11,13-Apr,,WSN,"W,14-3",46,37,14,15,0,0,3,13,7,2,7,0,0,2,1,1,0,0,0.236,0.323,0.389,0.712,8,16,R,S.Strasburg(14)
St. Louis Cardinals,12,12,14-Apr,,WSN,"L,0-6",34,30,0,4,2,0,0,0,3,0,8,1,0,0,0,1,0,0,0.228,0.316,0.375,0.691,7,17,R,J.Ross(68)
St. Louis Cardinals,13,13,16-Apr,@,PHI,"L,2-9",32,32,2,6,1,0,1,2,0,0,7,0,0,0,0,1,0,0,0.225,0.308,0.37,0.678,3,14,R,Z.Eflin(63)
St. Louis Cardinals,14,14,17-Apr,@,PHI,"W,9-4",45,37,9,11,2,0,4,8,8,1,11,0,0,0,1,1,0,1,0.231,0.318,0.394,0.712,9,17,L,M.Moore(26)
St. Louis Cardinals,15,15,18-Apr,@,PHI,"L,0-2",30,30,0,2,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0.221,0.304,0.374,0.679,3,14,R,A.Nola(93)
St. Louis Cardinals,16,16,19-Apr,@,WSN,"W,12-5",43,36,12,12,2,1,5,12,3,1,8,2,2,0,0,0,0,0,0.228,0.312,0.408,0.719,4,13,R,J.Ross(9)
St. Louis Cardinals,17,17,20-Apr,@,WSN,"L,2-3",33,31,2,6,2,1,0,2,1,0,7,0,0,1,0,1,0,0,0.226,0.306,0.403,0.709,4,14,L,P.Corbin(69)
St. Louis Cardinals,18,18,21-Apr,@,WSN,"L,0-1",36,31,0,6,2,0,0,0,4,0,13,1,0,0,0,1,0,1,0.225,0.306,0.395,0.702,9,14,R,M.Scherzer(72)
St. Louis Cardinals,19,19,23-Apr,,CIN,"W,5-4",34,30,5,6,2,0,1,5,4,0,12,0,0,0,0,0,1,0,0.223,0.306,0.394,0.7,5,17,R,S.Gray(32)
St. Louis Cardinals,20,20,24-Apr,,CIN,"W,2-0",34,32,2,7,1,0,0,2,2,0,2,0,0,0,2,1,0,0,0.223,0.304,0.387,0.691,8,12,L,W.Miley(54)
St. Louis Cardinals,21,21,25-Apr,,CIN,"W,5-2",33,31,5,9,1,0,2,5,1,0,5,0,1,0,0,1,1,0,0.226,0.304,0.393,0.697,4,13,R,L.Castillo(41)
St. Louis Cardinals,22,22,26-Apr,,PHI,"L,1-2",31,28,1,2,0,0,0,1,3,0,9,0,0,0,0,1,0,0,0.22,0.299,0.38,0.679,3,10,R,Z.Wheeler(82)
St. Louis Cardinals,23,23,27-Apr,,PHI,"W,5-2",36,36,5,12,4,0,0,5,0,0,10,0,0,0,0,0,0,0,0.226,0.3,0.383,0.683,7,14,R,Z.Eflin(44)
St. Louis Cardinals,24,24,28-Apr,,PHI,"L,3-5",36,33,3,8,1,0,2,3,3,1,8,0,0,0,0,2,1,0,0.226,0.3,0.386,0.687,6,16,R,V.Velasquez(44)
St. Louis Cardinals,25,25,29-Apr,,PHI,"W,4-3",34,31,4,4,1,0,1,3,2,2,11,1,0,0,1,1,0,1,0.223,0.297,0.381,0.678,2,15,R,A.Nola(58)
St. Louis Cardinals,26,26,30-Apr,@,PIT,"W,7-3",40,36,7,10,3,0,2,6,1,0,10,2,1,0,1,1,1,0,0.225,0.298,0.388,0.686,6,15,R,J.Brubaker(48)
St. Louis Cardinals,27,27,1-May,@,PIT,"W,12-5",47,43,12,15,4,1,2,12,4,0,7,0,0,0,0,0,1,0,0.231,0.303,0.399,0.703,8,15,R,T.Cahill(36)
St. Louis Cardinals,28,28,2-May,@,PIT,"W,3-0",37,30,3,4,2,0,1,3,6,1,4,1,0,0,0,0,0,0,0.228,0.303,0.396,0.699,7,11,R,W.Crowe(47)
St. Louis Cardinals,29,29,3-May,,NYM,"W,6-5",33,30,6,9,3,1,2,6,2,0,5,0,0,1,0,2,0,0,0.23,0.304,0.404,0.709,3,14,L,J.Lucchesi(20)
St. Louis Cardinals,30,30,May 5 (1),,NYM,"W,4-1",29,28,4,8,1,0,2,4,1,0,8,0,0,0,2,0,1,0,0.232,0.304,0.408,0.712,7,15,R,M.Stroman(46)
St. Louis Cardinals,31,31,May 5 (2),,NYM,"L,2-7",33,31,2,11,2,0,0,2,1,0,2,1,0,0,0,0,1,0,0.235,0.307,0.409,0.715,10,15,R,M.Castro(51)
St. Louis Cardinals,32,32,6-May,,NYM,"L,1-4",31,30,1,3,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0.232,0.301,0.4,0.701,3,16,R,T.Walker(81)
St. Louis Cardinals,33,33,7-May,,COL,"W,5-0",34,33,5,8,1,0,2,5,1,0,9,0,0,0,1,0,0,0,0.232,0.3,0.401,0.702,5,12,L,A.Gomber(42)
St. Louis Cardinals,34,34,8-May,,COL,"W,9-8",41,33,9,12,2,0,1,9,6,1,4,1,0,1,0,2,2,0,0.236,0.306,0.405,0.71,8,14,R,C.Gonzalez(18)
St. Louis Cardinals,35,35,9-May,,COL,"W,2-0",35,31,2,8,2,0,1,2,3,2,7,0,1,0,1,0,0,0,0.236,0.306,0.405,0.711,9,11,R,G.Marquez(57)
St. Louis Cardinals,36,36,11-May,@,MIL,"W,6-1",44,38,6,5,1,0,2,6,3,0,9,2,0,1,1,0,1,0,0.233,0.304,0.402,0.706,5,18,R,F.Peralta(82)
St. Louis Cardinals,37,37,12-May,@,MIL,"L,1-4",33,30,1,4,1,0,1,1,2,0,12,0,1,0,1,0,0,1,0.231,0.301,0.399,0.7,5,14,R,B.Woodruff(78)
St. Louis Cardinals,38,38,13-May,@,MIL,"W,2-0",41,33,2,8,0,0,0,1,8,1,11,0,0,0,0,0,4,0,0.231,0.303,0.395,0.698,12,15,R,C.Burnes(61)
St. Louis Cardinals,39,39,14-May,@,SDP,"L,4-5",41,34,4,10,2,0,2,4,4,1,10,2,0,1,0,2,0,0,0.233,0.306,0.398,0.704,10,16,R,J.Musgrove(54)
St. Louis Cardinals,40,40,15-May,@,SDP,"L,3-13",37,32,3,6,0,0,3,3,3,0,7,2,0,0,0,1,0,0,0.231,0.306,0.4,0.706,7,17,R,C.Paddack(53)
St. Louis Cardinals,41,41,16-May,@,SDP,"L,3-5",37,35,3,8,2,0,1,2,2,0,3,0,0,0,1,1,1,0,0.231,0.305,0.399,0.704,7,17,L,R.Weathers(46)
St. Louis Cardinals,42,42,18-May,,PIT,"W,5-2",38,34,5,11,1,0,1,5,3,0,5,0,1,0,0,0,0,0,0.234,0.307,0.4,0.707,9,14,R,J.Brubaker(33)
St. Louis Cardinals,43,43,19-May,,PIT,"W,8-5",43,32,8,10,2,0,0,8,8,0,9,1,0,2,1,1,3,0,0.235,0.31,0.4,0.71,11,15,R,T.Cahill(33)
